1.085926,-0.06357138,1.633371,-0.05412712,-0.4759488,0.09239895,-0.6160043,0.6208654
1.103687,-0.06396465,1.635786,-0.05566899,-0.4642626,0.1088109,-0.6111081,0.631797
1.132673,-0.06558224,1.639258,-0.05643088,-0.4525315,0.1395868,-0.5961925,0.6482942
1.150514,-0.06638932,1.641213,-0.05686289,-0.4466228,0.1507118,-0.5966127,0.6495132
1.167452,-0.06615594,1.642839,-0.05820516,-0.4368727,0.1556158,-0.5990227,0.6527615
1.184765,-0.06561691,1.644121,-0.05960307,-0.4260506,0.162007,-0.5942882,0.6626132
1.201902,-0.06559693,1.645673,-0.06053137,-0.4162588,0.1725584,-0.5867727,0.6727927
1.224008,-0.06604354,1.648653,-0.06165208,-0.4035468,0.1853462,-0.58835,0.6757522
1.241373,-0.06570008,1.651503,-0.06337849,-0.388765,0.191805,-0.5951367,0.6766719
1.258686,-0.06403476,1.653686,-0.06597368,-0.3677956,0.1967566,-0.5889712,0.6921894
1.287407,-0.06218903,1.656643,-0.06879212,-0.3390351,0.2095375,-0.5669494,0.7209144
1.305412,-0.06058725,1.656888,-0.07028817,-0.3293593,0.2053287,-0.562533,0.7300131
1.323232,-0.05823981,1.656401,-0.07208741,-0.3215241,0.1931084,-0.5639018,0.7357624
1.340298,-0.05596025,1.656387,-0.07386656,-0.3119276,0.1830131,-0.5648025,0.7417583
1.357405,-0.0541406,1.658061,-0.07571577,-0.2973919,0.1791207,-0.5699131,0.7447637
1.374509,-0.05223002,1.661232,-0.0778792,-0.2765406,0.1789055,-0.5783527,0.7463419
1.391507,-0.05031875,1.664267,-0.07978648,-0.2563432,0.1791412,-0.5844851,0.7487149
1.409179,-0.04816198,1.667226,-0.08162504,-0.2354345,0.1789006,-0.5880249,0.7528559
1.438149,-0.04445587,1.670967,-0.08418712,-0.2048865,0.175613,-0.5872567,0.7630932
1.45604,-0.04240397,1.672435,-0.08538188,-0.1908097,0.1718116,-0.5862511,0.7683633
1.473024,-0.0406764,1.673536,-0.08630785,-0.18053,0.1672545,-0.5902333,0.7688039
1.490384,-0.03859137,1.675289,-0.08737224,-0.1672457,0.1624507,-0.5999532,0.7653071
1.507952,-0.03647919,1.678076,-0.08837965,-0.1492381,0.1615991,-0.6073796,0.7633504
1.525012,-0.03420229,1.680753,-0.08930305,-0.1293463,0.1613386,-0.6032478,0.7702801
1.542459,-0.03131371,1.682866,-0.09031408,-0.1090872,0.156831,-0.5940679,0.781401
1.559383,-0.02795451,1.684877,-0.09132445,-0.08881138,0.1491734,-0.5900815,0.7884565
1.587828,-0.02335584,1.688379,-0.09235637,-0.05841276,0.1407003,-0.5850599,0.7965527
1.605241,-0.0215624,1.691155,-0.09249875,-0.04043662,0.1417339,-0.5810522,0.8004092
1.622181,-0.02041571,1.694909,-0.09222976,-0.02057853,0.1485409,-0.5784041,0.8018485
1.639418,-0.01975865,1.700188,-0.09136444,0.004276315,0.1623282,-0.575596,0.8014491
1.656633,-0.01874636,1.708157,-0.08944933,0.04188661,0.1835185,-0.572495,0.7980075
1.673873,-0.01700077,1.717959,-0.08611344,0.09043401,0.2083698,-0.5677968,0.7912084
1.691266,-0.01397838,1.729494,-0.08062443,0.1523759,0.2352778,-0.5605263,0.7792536
1.70929,-0.01062697,1.739755,-0.07390445,0.2155147,0.2552335,-0.5410592,0.7717929
1.73824,-0.008622545,1.747138,-0.06755442,0.2708358,0.262221,-0.4994732,0.7800094
1.755669,-0.008174186,1.746444,-0.06829195,0.2725771,0.2515244,-0.4861114,0.7912856
1.773972,-0.008015197,1.746461,-0.06829406,0.2785667,0.2430432,-0.4669769,0.8032828
1.791127,-0.008815834,1.747831,-0.06683342,0.2862875,0.2491017,-0.4579178,0.8039273
1.808335,-0.008632293,1.749882,-0.06471003,0.2938265,0.2631551,-0.4721422,0.7883509
1.826165,-0.0064296,1.752313,-0.06224871,0.3046537,0.2763529,-0.500519,0.7617717
1.8435,-0.003892934,1.75384,-0.06064521,0.3177445,0.276493,-0.5105898,0.749592
1.860899,-0.002781466,1.7532,-0.06147686,0.3243385,0.2579695,-0.4905781,0.7665437
1.890013,-0.00279234,1.751405,-0.06355266,0.3199896,0.2400416,-0.4709634,0.7862445
1.906765,-0.003439578,1.751203,-0.06374759,0.3137082,0.2475401,-0.4821169,0.779663
1.924164,-0.003662023,1.751354,-0.06356601,0.3082332,0.2580396,-0.5008051,0.766552
1.941301,-0.002744162,1.751742,-0.06317377,0.3074856,0.2641434,-0.5192466,0.7523721
1.958849,-0.001451697,1.752295,-0.06258334,0.3085922,0.269841,-0.5380439,0.7365226
1.976036,-0.0007292572,1.752979,-0.06179744,0.306221,0.2820082,-0.5621787,0.7146013
1.993325,-0.000515081,1.753584,-0.06107858,0.2994896,0.2982339,-0.5897252,0.6881764
2.010246,-0.0003507249,1.753818,-0.0607967,0.2900893,0.3123649,-0.6164811,0.6619875
2.027557,-0.0005401317,1.753444,-0.06124584,0.2853968,0.3134623,-0.6218222,0.6585038
2.045427,-0.00255339,1.751584,-0.0633614,0.2793456,0.299187,-0.597635,0.6894096
2.063131,-0.00418577,1.749784,-0.06525436,0.2744476,0.2850703,-0.5725983,0.7180144
2.080611,-0.003968762,1.748768,-0.06633712,0.2704693,0.2786827,-0.5725467,0.7220614
2.098024,-0.002671802,1.748417,-0.06676426,0.2655162,0.2809193,-0.5952495,0.7044598
2.115285,-0.001997922,1.749733,-0.06541255,0.2665345,0.2940115,-0.6148413,0.6815327
2.13261,-0.001732603,1.751806,-0.06313761,0.2720555,0.3100769,-0.6255084,0.6622518
2.149601,-0.001590082,1.753869,-0.06071445,0.2820948,0.3215354,-0.6236702,0.6542728
2.166751,-0.001284847,1.755316,-0.05891731,0.2955989,0.3228833,-0.6102208,0.6603016
2.196165,0.0001525972,1.756647,-0.05718974,0.3158178,0.3154265,-0.5911451,0.6717982
2.213938,0.001756627,1.75741,-0.05612464,0.3235575,0.3164065,-0.5962839,0.6630558
2.231559,0.003467763,1.758297,-0.05479971,0.3302956,0.3208777,-0.6059933,0.6486252
2.250284,0.00536721,1.759512,-0.0528629,0.3408048,0.3259063,-0.6124349,0.6344767
2.267419,0.006298259,1.760069,-0.05191013,0.3468247,0.3271229,-0.6134608,0.6295786
2.284627,0.008355349,1.760582,-0.05081574,0.3561325,0.3256807,-0.6174527,0.6211714
2.301773,0.009936804,1.76058,-0.05053343,0.357871,0.3266351,-0.6280752,0.6089002
2.319118,0.01128915,1.760424,-0.05049781,0.3557585,0.3303605,-0.6429139,0.5924184
2.348179,0.01264929,1.760209,-0.05051676,0.3532005,0.3341292,-0.6579468,0.5750766
2.365796,0.0151035,1.759147,-0.05150806,0.3536508,0.3259661,-0.6708061,0.5645321
2.382868,0.01601072,1.75832,-0.05248822,0.3576649,0.3119835,-0.6649459,0.5767055
2.400098,0.01677823,1.758257,-0.05234281,0.3692847,0.2968234,-0.6473927,0.5969986
2.417025,0.01648965,1.758424,-0.05218455,0.3749299,0.2894867,-0.633423,0.6118825
2.434237,0.01674795,1.758567,-0.05188698,0.3780723,0.2876569,-0.6303884,0.6139424
2.452554,0.01819258,1.758937,-0.05082709,0.3853234,0.2875846,-0.6328785,0.6068655
2.470361,0.01955191,1.759248,-0.04982838,0.3942399,0.2838285,-0.6301776,0.6057165
2.500345,0.02064003,1.760325,-0.04761707,0.4170558,0.2673072,-0.6002594,0.627933
2.518231,0.02134264,1.761072,-0.04601495,0.4306495,0.2592073,-0.584192,0.637238
2.535605,0.02228485,1.761442,-0.04490146,0.4418765,0.2493995,-0.5713785,0.6450363
2.552801,0.02239438,1.762086,-0.04365639,0.451192,0.2440842,-0.5578105,0.6524541
2.570112,0.02174118,1.763147,-0.04194503,0.459471,0.246004,-0.5454807,0.6563682
2.587157,0.02141547,1.764241,-0.03987911,0.4688743,0.2495245,-0.5360036,0.6561971
2.609214,0.0218323,1.765004,-0.03798911,0.4802629,0.2463286,-0.5249754,0.6580811
2.62668,0.02220399,1.765029,-0.0377159,0.4858157,0.2365352,-0.5142609,0.6660104
2.649974,3.197964,1.247343,-2.178287,0.7112575,-0.1777908,-0.1574462,0.6615996
2.667914,3.179241,1.246293,-2.165513,0.7077423,-0.1941809,-0.1462576,0.6633275
2.685015,3.162586,1.24797,-2.153484,0.7056123,-0.2055391,-0.1383003,0.663881
2.702295,3.145389,1.24933,-2.140341,0.7047934,-0.2112123,-0.1333842,0.6639762
2.71987,3.127281,1.249357,-2.126437,0.7063828,-0.2098805,-0.1301459,0.6633519
2.737358,3.108071,1.249478,-2.111342,0.7081656,-0.205289,-0.1235027,0.6641573
2.75479,3.088151,1.248418,-2.09727,0.7084382,-0.2003856,-0.1138959,0.6670747
2.772149,3.0692,1.248417,-2.083526,0.7079565,-0.1972471,-0.1035932,0.6701937
2.801123,3.036853,1.24808,-2.057822,0.7087498,-0.1934589,-0.09472854,0.6717693
2.819069,3.017349,1.247687,-2.039329,0.7116613,-0.1856888,-0.09584831,0.6707242
2.836605,2.998273,1.24712,-2.018967,0.7179308,-0.1840894,-0.09864624,0.6640447
2.853654,2.985738,1.246867,-2.001795,0.726142,-0.1894439,-0.1069811,0.6522145
2.87098,2.969548,1.245462,-1.973041,0.7433757,-0.2067179,-0.1391511,0.6207231
2.888002,2.955883,1.243942,-1.943866,0.7570907,-0.2265209,-0.1769984,0.586663
2.905239,2.944544,1.242852,-1.917399,0.7658028,-0.243126,-0.2059944,0.5585716
2.922567,2.930637,1.243111,-1.887727,0.7729459,-0.2612141,-0.2321341,0.5295616
2.951497,2.914186,1.243365,-1.837737,0.7714424,-0.3186342,-0.2757209,0.4767881
2.969148,2.904602,1.243625,-1.803864,0.7581083,-0.3606903,-0.3031612,0.4508519
2.9866,2.896601,1.244231,-1.770968,0.7438945,-0.3900129,-0.3341546,0.4276115
3.003496,2.890236,1.246203,-1.738242,0.7235324,-0.4175578,-0.3627902,0.4129525
3.021095,2.886203,1.248882,-1.707334,0.6915637,-0.4487217,-0.3862813,0.4137335
3.038387,2.883294,1.252739,-1.676923,0.6618582,-0.4723807,-0.4034018,0.4196037
3.055407,2.879752,1.256085,-1.646057,0.6410614,-0.4839017,-0.4252205,0.4172132
3.073056,2.877684,1.258065,-1.61615,0.6262371,-0.4874149,-0.4531347,0.406107
3.102231,2.876606,1.259555,-1.565118,0.5961491,-0.4927047,-0.5014901,0.3877577
3.119411,2.873137,1.260407,-1.537315,0.5723246,-0.5055315,-0.5179031,0.385563
3.13728,2.870802,1.262264,-1.50864,0.5465659,-0.5159361,-0.5349179,0.3859258
3.154084,2.86911,1.262271,-1.481361,0.5326419,-0.5119491,-0.5603805,0.374399
3.171446,2.866354,1.262535,-1.455999,0.5213038,-0.4983314,-0.5885177,0.3654519
3.188494,2.86564,1.263435,-1.430488,0.4978096,-0.4970578,-0.6040059,0.3745611
3.205527,2.865606,1.264204,-1.406287,0.4665341,-0.5065352,-0.6121649,0.3886158
3.223136,2.8642,1.261877,-1.37833,0.4407758,-0.5145774,-0.6256511,0.3866363
3.240397,2.86109,1.258656,-1.351328,0.4328772,-0.5118739,-0.6391497,0.3769486
3.258039,2.859629,1.255606,-1.325809,0.4385181,-0.5059207,-0.6486005,0.362027
3.275569,2.855084,1.251266,-1.296885,0.4403925,-0.5117175,-0.6483877,0.3518423
3.29247,2.851392,1.24517,-1.269801,0.4281536,-0.5286772,-0.642526,0.3526261
3.315106,2.841387,1.233835,-1.230762,0.4049241,-0.5575392,-0.6362994,0.3468567
3.332222,2.83137,1.224186,-1.201084,0.3919292,-0.5824496,-0.6285256,0.3348128
3.34961,2.822222,1.216345,-1.170827,0.3930517,-0.5993707,-0.6190996,0.3209064
3.367449,2.813896,1.21012,-1.14109,0.3955991,-0.6091179,-0.6083974,0.3198897
3.384704,2.808512,1.207179,-1.116019,0.357936,-0.6350744,-0.585032,0.3553869
3.407893,2.800375,1.198724,-1.084158,0.2664627,-0.6783916,-0.5611607,0.3922769
3.425166,2.791712,1.190752,-1.057294,0.2317269,-0.7014814,-0.5583032,0.3775235
3.44278,2.781476,1.185984,-1.030514,0.2354742,-0.7155957,-0.555922,0.3513197
3.460269,2.770862,1.182545,-1.003536,0.266721,-0.7212974,-0.546181,0.3320788
3.478894,2.765247,1.182376,-0.9869888,0.294629,-0.7166662,-0.5391652,0.329976
3.496488,2.753963,1.182594,-0.9518064,0.3387386,-0.7009284,-0.5227226,0.347443
3.513708,2.745882,1.183233,-0.9307614,0.3379585,-0.7007762,-0.5144664,0.3605846
3.531007,2.734696,1.183743,-0.9101491,0.3262767,-0.7069922,-0.5073301,0.3692177
3.559952,2.716762,1.188193,-0.8782383,0.3470443,-0.7074105,-0.4864733,0.3774581
3.577371,2.705573,1.193749,-0.85905,0.3820223,-0.7003941,-0.4661174,0.3824157
3.594592,2.69356,1.199816,-0.8405416,0.4093342,-0.6953782,-0.4432092,0.3904616
3.611733,2.682111,1.205693,-0.8238419,0.4300791,-0.6909596,-0.4208404,0.4006247
3.634024,2.66791,1.212599,-0.8042012,0.4565797,-0.6790908,-0.3982599,0.4144392
3.650734,2.657049,1.219379,-0.7893364,0.4787643,-0.6669002,-0.3802643,0.4259436
3.66781,2.645571,1.225224,-0.7760308,0.4927254,-0.6592821,-0.361389,0.4381402
3.684579,2.631496,1.231992,-0.761977,0.5049079,-0.6531165,-0.3381539,0.4518394
3.714014,2.608555,1.243843,-0.7377932,0.5249479,-0.6423413,-0.3003593,0.4707566
3.731411,2.593723,1.250695,-0.7244199,0.5417007,-0.6295995,-0.2768554,0.4832351
3.748285,2.579999,1.256497,-0.7124658,0.562643,-0.6092195,-0.2545327,0.4974914
3.765442,2.57254,1.259507,-0.7063028,0.5740308,-0.5963956,-0.2423262,0.5060425
3.782805,2.55068,1.270194,-0.6889181,0.6002487,-0.5596617,-0.1987922,0.5356883
3.799812,2.536553,1.275389,-0.6782861,0.6031874,-0.550374,-0.1758228,0.5498543
3.816905,2.523272,1.279939,-0.6666516,0.5998455,-0.5493246,-0.1601481,0.5592678
3.834134,2.50977,1.283439,-0.6564193,0.5942737,-0.5506665,-0.1445829,0.5680678
3.863704,2.487619,1.287951,-0.6394595,0.5830479,-0.5565377,-0.1221878,0.5791296
3.880893,2.475627,1.289841,-0.6298234,0.5791371,-0.5576406,-0.1108651,0.5842484
3.897658,2.46128,1.291752,-0.6190463,0.5826111,-0.5492971,-0.09697118,0.5911291
3.914756,2.446233,1.293142,-0.6085469,0.5955181,-0.5310307,-0.08596306,0.5966365
3.931702,2.431501,1.293556,-0.5983668,0.6124208,-0.510895,-0.07899173,0.5980698
3.948676,2.417361,1.292792,-0.5890549,0.6263387,-0.5017115,-0.08063789,0.5911708
3.965827,2.404086,1.291813,-0.5780178,0.6316655,-0.5088664,-0.08620331,0.5784659
3.982584,2.391777,1.290872,-0.5670096,0.6280332,-0.5238464,-0.08803795,0.5686903
4.004521,2.372779,1.291105,-0.5517179,0.6275694,-0.5314432,-0.08866759,0.5620168
4.021944,2.357931,1.291932,-0.5399625,0.6367325,-0.5308051,-0.09795283,0.5506569
4.038846,2.343957,1.293313,-0.5308428,0.6385704,-0.5351877,-0.09879972,0.5440962
4.055816,2.343957,1.293313,-0.5308428,0.6385704,-0.5351877,-0.09879972,0.5440962
4.072674,2.313238,1.296492,-0.5129086,0.6315382,-0.55381,-0.08337475,0.5361928
4.089557,2.299039,1.298209,-0.5034993,0.6416419,-0.5530184,-0.08170126,0.5251583
4.10649,2.28487,1.300489,-0.4935718,0.6618733,-0.5431907,-0.08490508,0.5095673
4.123264,2.271937,1.302488,-0.4840796,0.6816273,-0.5307823,-0.0875273,0.4959774
4.140476,2.260141,1.305869,-0.4732316,0.69177,-0.5252503,-0.08701683,0.4878468
4.157598,2.249121,1.308521,-0.4635032,0.6908706,-0.5312297,-0.08654223,0.4827042
4.174786,2.238439,1.310674,-0.45395,0.6841574,-0.5429196,-0.08876164,0.4788406
4.191941,2.227593,1.312203,-0.4447193,0.6813058,-0.5512761,-0.09302713,0.4725071
4.214268,2.212525,1.314307,-0.4331528,0.6940722,-0.5482522,-0.09828336,0.4560961
4.231194,2.202187,1.31727,-0.4249333,0.7010192,-0.5454537,-0.09983739,0.448425
4.248575,2.192599,1.322906,-0.4177102,0.6942613,-0.5512152,-0.09571845,0.4527704
4.265786,2.182997,1.326794,-0.4116239,0.6898854,-0.5535432,-0.09217872,0.4573306
4.282645,2.172546,1.330515,-0.4055109,0.6887297,-0.5530472,-0.08798252,0.4604882
4.299424,2.16335,1.333988,-0.3994433,0.682114,-0.556251,-0.08384608,0.4671994
4.329247,2.1443,1.338791,-0.3866495,0.6621549,-0.564944,-0.0860504,0.484752
4.346651,2.133642,1.341513,-0.3785663,0.6498604,-0.5676327,-0.09409004,0.4966101
4.363892,2.122496,1.343914,-0.3710228,0.6375434,-0.5695519,-0.1005191,0.5089645
4.380791,2.111456,1.345888,-0.3641261,0.625268,-0.573963,-0.1048212,0.5182847
4.398083,2.098651,1.348695,-0.3568366,0.6189871,-0.5761203,-0.1053681,0.5232953
4.414946,2.084706,1.351484,-0.3474313,0.6216936,-0.5743591,-0.1040035,0.5222949
4.431711,2.069756,1.355264,-0.3369094,0.6317887,-0.5694128,-0.1022874,0.5158968
4.448554,2.055311,1.358369,-0.3256546,0.6436771,-0.5629097,-0.1002666,0.5086837
4.466271,2.041101,1.362225,-0.3155106,0.6533247,-0.5589566,-0.1000102,0.5007319
4.483811,2.02827,1.366105,-0.3055756,0.6592823,-0.553945,-0.09741442,0.4990013
4.501265,2.016514,1.369488,-0.296658,0.6595839,-0.553408,-0.09677462,0.499323
4.51858,2.003719,1.373646,-0.2867261,0.658875,-0.5533484,-0.09449092,0.5007601
4.535542,1.991946,1.378067,-0.2771876,0.657849,-0.5532057,-0.09731133,0.5017259
4.552593,1.978746,1.382509,-0.2635645,0.6581585,-0.5542624,-0.1000069,0.4996191
4.569609,1.964373,1.388443,-0.2496832,0.6677858,-0.5492155,-0.0972441,0.4929181
4.586598,1.950077,1.394092,-0.2363837,0.6706536,-0.5474743,-0.09630702,0.4911422
4.603595,1.936787,1.400281,-0.225632,0.6619011,-0.548381,-0.09584446,0.5019753
4.620717,1.922999,1.406656,-0.2164071,0.6507455,-0.5473517,-0.09442627,0.5177068
4.637978,1.908624,1.413071,-0.2063753,0.6393339,-0.5461916,-0.09555144,0.5327259
4.6554,1.894243,1.418863,-0.1952488,0.6286188,-0.5462533,-0.09962389,0.5445373
4.672316,1.877355,1.425072,-0.1819492,0.6207714,-0.5434856,-0.1017035,0.5558081
4.694736,1.851456,1.433602,-0.1629829,0.6228132,-0.5349592,-0.09628159,0.5627187
4.711985,1.829735,1.440364,-0.1477763,0.6322376,-0.5245563,-0.08738709,0.5634535
4.729385,1.808306,1.446769,-0.1320235,0.6388842,-0.5123039,-0.08162964,0.5680742
4.746498,1.789032,1.45204,-0.1172585,0.6366329,-0.5041062,-0.0839588,0.5775175
4.763598,1.769681,1.4576,-0.1027945,0.6294569,-0.4971196,-0.08939809,0.5904779
4.792336,1.734116,1.466208,-0.07639068,0.6336296,-0.4755735,-0.08734317,0.6039162
4.809595,1.711584,1.47103,-0.0599026,0.6477535,-0.4576407,-0.08232263,0.6034927
4.827177,1.690048,1.476351,-0.04465397,0.6601591,-0.4383015,-0.0819445,0.6044559
4.844157,1.672574,1.480958,-0.03339098,0.6605964,-0.4244623,-0.08859444,0.6128583
4.861748,1.656699,1.485407,-0.02538458,0.6513749,-0.4160989,-0.09553948,0.6272517
4.878861,1.641862,1.489456,-0.01963074,0.6408522,-0.4103464,-0.09739158,0.6414353
4.89622,1.62742,1.493551,-0.01575186,0.6357076,-0.4047131,-0.09576902,0.6503164
4.913465,1.613347,1.497797,-0.0137666,0.6367266,-0.3970485,-0.09346454,0.654367
4.930958,1.601475,1.502578,-0.01457849,0.6399524,-0.3932961,-0.09327114,0.6535134
4.948529,1.591604,1.507477,-0.02048733,0.6379253,-0.3970892,-0.09366477,0.6531451
4.966371,1.583308,1.511901,-0.03068094,0.6300564,-0.4055049,-0.09092986,0.6559927
4.983241,1.57502,1.516776,-0.04674105,0.6191445,-0.4168146,-0.08364905,0.6602489
5.000765,1.568163,1.52022,-0.06584744,0.6099144,-0.4298524,-0.07562289,0.6614473
5.017959,1.564025,1.522716,-0.08666519,0.6033379,-0.4463795,-0.06810088,0.6573364
5.035404,1.561602,1.525282,-0.1111382,0.5995188,-0.4652567,-0.05820926,0.6486333
5.052504,1.560102,1.526081,-0.1387579,0.5955634,-0.4847423,-0.04301682,0.6391234
5.069554,1.560351,1.525759,-0.1674522,0.5894173,-0.5024472,-0.02607197,0.632024
5.099008,1.567876,1.522067,-0.2260296,0.5662065,-0.5415944,0.003292615,0.6213492
5.116578,1.574899,1.517426,-0.2595357,0.5489067,-0.5656937,0.01969086,0.6150646
5.133578,1.583181,1.511572,-0.2929698,0.5350885,-0.58831,0.03870849,0.60504
5.151032,1.593481,1.505099,-0.3278023,0.5264694,-0.6091698,0.06077295,0.5899566
5.168074,1.60501,1.498603,-0.3605898,0.5209743,-0.6270825,0.08217566,0.5732369
5.185306,1.618526,1.490898,-0.3920551,0.5141148,-0.644658,0.1012034,0.5566507
5.202322,1.63307,1.482506,-0.4214983,0.5049098,-0.6622982,0.1190327,0.5406093
5.219492,1.647688,1.474233,-0.4486109,0.4961452,-0.6775253,0.1360131,0.5256424
5.236814,1.665813,1.464003,-0.4790781,0.4865294,-0.6935433,0.1561462,0.5078438
5.254452,1.68343,1.454652,-0.5057073,0.47761,-0.7070025,0.17456,0.4914927
5.271772,1.701849,1.445701,-0.5310364,0.4697333,-0.7196199,0.1931594,0.4734843
5.289317,1.720679,1.435975,-0.5547223,0.4636225,-0.7307003,0.2099712,0.4550202
5.306158,1.737526,1.427084,-0.5747072,0.4585578,-0.7393428,0.2233955,0.4395355
5.323231,1.754941,1.417346,-0.5948654,0.4541593,-0.7477778,0.2378876,0.4218735
5.340436,1.770405,1.409295,-0.6120024,0.4519294,-0.7541021,0.2508815,0.4051523
5.357736,1.785863,1.401105,-0.6290697,0.4504193,-0.7594008,0.2643656,0.3879997
5.374747,1.80128,1.392702,-0.6457083,0.4483723,-0.7638678,0.2768911,0.3725582
5.409025,1.827965,1.377555,-0.6737055,0.4440792,-0.7708616,0.2964128,0.3474268
5.426643,1.840526,1.369904,-0.687292,0.4435225,-0.7732294,0.3051326,0.3351091
5.443913,1.851509,1.363201,-0.7003876,0.4416916,-0.7748764,0.3132804,0.3260838
5.461765,1.863415,1.356357,-0.7142551,0.4359379,-0.777949,0.3213544,0.3185669
5.478947,1.873593,1.350738,-0.7267404,0.4294419,-0.7813978,0.3265138,0.3136653
5.496331,1.88312,1.345026,-0.7393806,0.4237842,-0.7849105,0.3297447,0.3091776
5.513414,1.889765,1.340792,-0.7502086,0.421315,-0.7866976,0.3323271,0.3052202
5.530789,1.894855,1.337356,-0.7616684,0.4205547,-0.7865977,0.3365468,0.3018845
5.559803,1.900333,1.333588,-0.7809728,0.4198104,-0.7842393,0.3445159,0.3000613
5.577152,1.901522,1.331972,-0.792053,0.4198195,-0.7831759,0.3467195,0.3002875
5.594091,1.901492,1.331745,-0.8015486,0.4198209,-0.7829549,0.3457963,0.3019222
5.611398,1.899657,1.332786,-0.8118639,0.4197925,-0.7829389,0.3422831,0.3059791
5.628409,1.896078,1.335414,-0.8211092,0.4219842,-0.7813615,0.3390898,0.3105185
5.645682,1.890292,1.339687,-0.8293781,0.4274587,-0.7779842,0.3369896,0.3137796
5.662922,1.882692,1.344904,-0.8369428,0.4357563,-0.7735841,0.3337106,0.3167355
5.680281,1.873914,1.351522,-0.8436434,0.4443443,-0.7697045,0.3276966,0.3205121
5.697321,1.864328,1.358778,-0.8484733,0.4527063,-0.7669972,0.3184985,0.3245475
5.714644,1.853523,1.366568,-0.8519112,0.4618196,-0.763971,0.3083516,0.3286187
5.732405,1.841602,1.37528,-0.8545002,0.4710066,-0.7598804,0.2987311,0.3339076
5.749233,1.829899,1.382692,-0.8563578,0.4790128,-0.7554137,0.2893021,0.3408829
5.766281,1.816982,1.389914,-0.8574268,0.4863734,-0.750683,0.2779509,0.3502277
